github	type	name	context
SarahBrown	training	Vonnegut	It stays almost entirely faithful to ████████'s book (without being stilted or overly literary) and adds to it a poetry that is purely cinematic.
SarahBrown	training	Vonnegut	████████ himself even puts in a cameo appearance towards the end of the film, and can you ask for a better endorsement than that?
SarahBrown	training	Vonnegut	"I would sincerely encourage anyone to see ""Mother Night"" - it doesn't even take a familiarity with ████████'s work to fully appreciate it (as ""Slaughter-house Five"" sometimes does)."
SarahBrown	training	Walt Disney	Legendary movie producer ███████████ brought three of the world's greatest fairy tales to the screen.
SarahBrown	training	Cinderella	When Disney heard them, he knew he had found his ██████████.
SarahBrown	training	Sweet Nightingale	"Woods heartfelt renditions of ""A Dream Is A Wish Your Heart Makes"", ""So This Is Love"" and ""Oh Sing █████████████████"" are perfect."
SarahBrown	training	Mary Blair	" Among the artists responsible for the ""look"" of the film, was ██████████, whose inspired use of color was greatly admired by Disney."
SarahBrown	training	Danny	"The turning point in ""The Matador"" comes about half through the movie when █████, an unsophisticated man from Denver, is sitting in the balcony of his Mexico City hotel, enjoying a quiet moment."
SarahBrown	training	Julian	Someone knocks on his door, and knowing it's ██████, the paid assassin, he refuses to answer.
SarahBrown	training	Danny	█████, who has come to sell his program to a Mexican company, but it seems he is competing against a local outfit that appears to be in the front for getting the contract.
SarahBrown	training	Danny	It's not until some time later, on a cold winter night that the killer appears at █████'s door asking his friend to repay a favor and accompany him on a trip to Tucson.
SarahBrown	training	Greg Kinnear	████████████, on the other hand, plays the straight part of this odd couple.
SarahBrown	training	Davis	Hope █████ appears only in a couple of scenes leaving us to lament why didn't she stay longer.
SarahBrown	training	Richard Shephard	████████████████ directs with style working with his own material.
SarahBrown	training	Melvin Douglas	██████████████ is especially brilliant.
SarahBrown	training	the Muppet Show	It has been noted elsewhere that John Denver made a number of appearances on ███████████████, and they did more than one special together.
SarahBrown	training	Lorna Green(Janine Reynaud)is	█████████████████████████████ a performance artist for wealthy intellectuals at a local club.
