github	type	name	context
SarahBrown	training	Robert DeNiro	Except for one of the █████████████ scenes that doesn't come across smooth and appears out of sync with the tone of the rest of the movie, this luscious romantic fairy tail has a great storytelling feel and the strong magic and the fine balance between serious adventure scenes and the lighter spiritual humor is well done.
SarahBrown	training	Valentine	I don't like to tell people which movies they should see, but if someone asked me to pick a horror movie that I thought was really worth seeing, then █████████ would be it.
SarahBrown	training	Oldboy	"Besides the apparent connections with ""██████"" (and Park-wook's other films), an incestuous relation in this one really disturbed me, and also the subtle erotic theme that hung around all the vampiric, physical action."
SarahBrown	validation	Stanley Kubrick	Park-wook has really, really mastered his cinematography in this film, and owes a lot to ███████████████; there are a whole lot of beautiful shots strewn throughout the film, some for simple effects and some that require several glances and probably repeated views to fully catch.
SarahBrown	training	Pierce Brosnan	The story is excellent, the acting is top notch, and the humor is hilarious I never thought that ██████████████ would be this funny, but he really is and I must say this movie is a must see.
SarahBrown	training	Georg Stanford Brown	Guest stars were killed off in the opening titles, one included ████████████████████ being crushed by a falling safe!
SarahBrown	training	Jean Pierre Leaud's	Watching ███████████████████ character at work is exactly like watching what goes on in real life when guys like that destroy the lives of our female friends.
SarahBrown	training	Spielberg	"Rating ""10/10"" Master piece Some years ago, i heard █████████ comment that he would redo the movie here and there if he had a chance."
SarahBrown	training	Ms Hawn	A pretty average movie but a brave one from ███████ to promote this vehicle as Exec Producer & as a starring vehicle.
SarahBrown	validation	Goldie	██████ surpasses other actresses as she has maintained a screen persona & ventures in projects other won't.
